what,kind,bundleId,bundleVersion,description,time
opened,view,org.testng.eclipse,6.11.0.201703011520,"org.testng.eclipse.ResultView",1493967271100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967274458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967274466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967276471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967297761
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1493967299399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967312998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967390538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1493967393567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1493967402311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1493967434263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967437170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967446665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1493967452017
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1493967469795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1493967472302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967485939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967486077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967490640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1493967516508
